Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Wednesday 7 June 2023,14:00,Mostly Cloudy,20°,7,78%,1015 hPa
Wednesday 7 June 2023,14:30,Mostly Cloudy,20°,15,78%,1015 hPa
Wednesday 7 June 2023,15:00,Mostly Cloudy,20°,13,78%,1014 hPa
Wednesday 7 June 2023,15:30,Mostly Cloudy,20°,15,78%,1014 hPa
Wednesday 7 June 2023,16:00,Mostly Cloudy,20°,11,78%,1014 hPa
Wednesday 7 June 2023,16:30,Light Rain,19°,19,83%,1014 hPa
Wednesday 7 June 2023,17:00,Light Rain,19°,17,83%,1014 hPa
Wednesday 7 June 2023,17:30,Drizzle,18°,15,88%,1014 hPa
Wednesday 7 June 2023,18:00,Mostly Cloudy,19°,11,83%,1014 hPa
Wednesday 7 June 2023,18:30,Mostly Cloudy,19°,13,83%,1014 hPa
Wednesday 7 June 2023,19:00,Mostly Cloudy,19°,13,83%,1014 hPa
Wednesday 7 June 2023,19:30,Mostly Cloudy,19°,13,83%,1014 hPa
Wednesday 7 June 2023,20:00,Mostly Cloudy,19°,9,83%,1014 hPa
Wednesday 7 June 2023,20:30,Mostly Cloudy,19°,11,83%,1014 hPa
Wednesday 7 June 2023,21:00,Drizzle,19°,15,83%,1014 hPa
Wednesday 7 June 2023,21:30,Light Rain,18°,4,94%,1014 hPa
Wednesday 7 June 2023,22:00,Light Rain,18°,9,94%,1014 hPa
Wednesday 7 June 2023,22:30,Light Rain,18°,4,94%,1014 hPa
Wednesday 7 June 2023,23:00,Mostly Cloudy,18°,2,94%,1014 hPa
Wednesday 7 June 2023,23:30,Mostly Cloudy,18°,4,94%,1015 hPa
Thursday 8 June 2023,00:00,Mostly Cloudy,17°,4,100%,1015 hPa
Thursday 8 June 2023,00:30,Partly Cloudy,17°,Calm,100%,1015 hPa
Thursday 8 June 2023,01:00,Partly Cloudy,17°,4,100%,1014 hPa
Thursday 8 June 2023,01:30,Partly Cloudy,17°,2,100%,1014 hPa
Thursday 8 June 2023,02:00,Mostly Cloudy,17°,4,100%,1014 hPa
Thursday 8 June 2023,02:30,Mostly Cloudy,17°,4,100%,1014 hPa
Thursday 8 June 2023,03:00,Mostly Cloudy,17°,Calm,94%,1014 hPa
Thursday 8 June 2023,03:30,Mostly Cloudy,17°,4,94%,1014 hPa
Thursday 8 June 2023,04:00,Mostly Cloudy,17°,4,94%,1013 hPa
Thursday 8 June 2023,04:30,Mostly Cloudy,17°,6,88%,1013 hPa
Thursday 8 June 2023,05:00,Partly Cloudy,16°,2,94%,1013 hPa
Thursday 8 June 2023,05:30,Partly Cloudy,16°,2,100%,1013 hPa
Thursday 8 June 2023,06:00,Mostly Cloudy,16°,Calm,100%,1013 hPa
Thursday 8 June 2023,06:30,Mostly Cloudy,17°,7,94%,1013 hPa
Thursday 8 June 2023,07:00,Mostly Cloudy,17°,4,88%,1013 hPa
Thursday 8 June 2023,07:30,Partly Cloudy,17°,4,88%,1013 hPa
Thursday 8 June 2023,08:00,Drizzle,17°,7,94%,1013 hPa
Thursday 8 June 2023,08:21,Rain,17°,11,94%,1013 hPa
Thursday 8 June 2023,08:30,Rain,16°,11,94%,1013 hPa
Thursday 8 June 2023,09:00,Rain,16°,7,100%,1013 hPa
Thursday 8 June 2023,09:30,Drizzle,17°,7,94%,1012 hPa
